#
# FreeBSD presets
#   these are needed as event names are different than those in libpfm4
#

CPU,UNKNOWN
PRESET,PAPI_CA_ITV,NOT_DERIVED,PNE_P6_3_BUS_TRAN_INVAL
PRESET,PAPI_TLB_IM,NOT_DERIVED,PNE_P6_3_ITLB_MISS
PRESET,PAPI_L1_LDM,NOT_DERIVED,PNE_P6_3_L2_LD
PRESET,PAPI_L1_STM,NOT_DERIVED,PNE_P6_3_L2_ST
PRESET,PAPI_L2_LDM,DERIVED_SUB,PNE_P6_3_L2_LINES_IN, PNE_P6_3_L2M_LINES_INM
PRESET,PAPI_L2_STM,NOT_DERIVED,PNE_P6_3_L2M_LINES_INM
PRESET,PAPI_BTAC_M,NOT_DERIVED,PNE_P6_3_BTB_MISSES
PRESET,PAPI_HW_INT,NOT_DERIVED,PNE_P6_3_HW_INT_RX
PRESET,PAPI_BR_CN,NOT_DERIVED,PNE_P6_3_BR_INST_RETIRED
PRESET,PAPI_BR_TKN,NOT_DERIVED,PNE_P6_3_BR_TAKEN_RETIRED
PRESET,PAPI_BR_NTK,DERIVED_SUB,PNE_P6_3_BR_INST_RETIRED, PNE_P6_3_BR_TAKEN_RETIRED
PRESET,PAPI_BR_MSP,NOT_DERIVED,PNE_P6_3_BR_MISS_PRED_RETIRED
PRESET,PAPI_BR_PRC,DERIVED_SUB,PNE_P6_3_BR_INST_RETIRED, PNE_P6_3_BR_MISS_PRED_RETIRED
PRESET,PAPI_TOT_IIS,NOT_DERIVED,PNE_P6_3_INST_DECODED
PRESET,PAPI_TOT_INS,NOT_DERIVED,PNE_P6_3_INST_RETIRED
PRESET,PAPI_FP_INS,NOT_DERIVED,PNE_P6_3_FLOPS
PRESET,PAPI_BR_INS,NOT_DERIVED,PNE_P6_3_BR_INST_RETIRED
PRESET,PAPI_RES_STL,NOT_DERIVED,PNE_P6_3_RESOURCE_STALL
PRESET,PAPI_TOT_CYC,NOT_DERIVED,PNE_P6_3_CPU_CLK_UNHALTED
PRESET,PAPI_LST_INS,DERIVED_ADD,PNE_P6_3_L2_LD,PNE_P6_3_L2_ST
PRESET,PAPI_L1_DCH,DERIVED_SUB,PNE_P6_3_DATA_MEM_REFS, PNE_P6_3_DCU_LINES_IN
PRESET,PAPI_L1_DCA,NOT_DERIVED,PNE_P6_3_DATA_MEM_REFS
PRESET,PAPI_L2_DCA,DERIVED_ADD,PNE_P6_3_L2_LD, PNE_P6_3_L2_ST
